Year,Day,Month,cap_doy,ID,sl,radius,Final.Age,hdate,cap_DATE,cap_DATE_noYear,cap_doy_corr,Increment,IW,hatch_DATE,hatch_DATE_noYear,age_DATE,age_DATE_noYear,HW
2012,14,7,195,972,44,285,106,89,7/13/2012,13-Jul,196,105,3.234,3/29/2012,29-Mar,7/12/2012,12-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,105,4.045,3/13/2012,13-Mar,6/26/2012,26-Jun,pre
2012,14,7,195,979,45.7,307,109,86,7/13/2012,13-Jul,196,105,3.063,3/26/2012,26-Mar,7/9/2012,9-Jul,pre
2012,14,7,195,983,42.5,274,108,87,7/13/2012,13-Jul,196,105,3.561,3/27/2012,27-Mar,7/10/2012,10-Jul,pre
2012,13,7,194,986,39.8,262,110,84,7/12/2012,12-Jul,195,105,4.357,3/24/2012,24-Mar,7/7/2012,7-Jul,pre
2012,13,7,194,988,40.9,293,108,86,7/12/2012,12-Jul,195,105,3.268,3/26/2012,26-Mar,7/9/2012,9-Jul,pre
2012,13,7,194,989,38.6,274,107,87,7/12/2012,12-Jul,195,105,2.417,3/27/2012,27-Mar,7/10/2012,10-Jul,pre
2012,13,7,194,991,41.8,279,111,83,7/12/2012,12-Jul,195,105,2.016,3/23/2012,23-Mar,7/6/2012,6-Jul,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,105,4.206,3/22/2012,22-Mar,7/5/2012,5-Jul,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,105,2.923,3/15/2012,15-Mar,6/28/2012,28-Jun,pre
2012,13,7,194,1010,41.9,285,110,84,7/12/2012,12-Jul,195,105,3.725,3/24/2012,24-Mar,7/7/2012,7-Jul,pre
2012,13,7,194,1013,36.1,242,106,88,7/12/2012,12-Jul,195,105,1.642,3/28/2012,28-Mar,7/11/2012,11-Jul,pre
2012,14,7,195,971,37,240,108,87,7/13/2012,13-Jul,196,106,4.255,3/27/2012,27-Mar,7/11/2012,11-Jul,pre
2012,14,7,195,972,44,285,106,89,7/13/2012,13-Jul,196,106,3.542,3/29/2012,29-Mar,7/13/2012,13-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,106,3.952,3/13/2012,13-Mar,6/27/2012,27-Jun,pre
2012,14,7,195,979,45.7,307,109,86,7/13/2012,13-Jul,196,106,2.517,3/26/2012,26-Mar,7/10/2012,10-Jul,pre
2012,14,7,195,983,42.5,274,108,87,7/13/2012,13-Jul,196,106,3.162,3/27/2012,27-Mar,7/11/2012,11-Jul,pre
2012,13,7,194,986,39.8,262,110,84,7/12/2012,12-Jul,195,106,3.661,3/24/2012,24-Mar,7/8/2012,8-Jul,pre
2012,13,7,194,988,40.9,293,108,86,7/12/2012,12-Jul,195,106,3.007,3/26/2012,26-Mar,7/10/2012,10-Jul,pre
2012,13,7,194,989,38.6,274,107,87,7/12/2012,12-Jul,195,106,2.15,3/27/2012,27-Mar,7/11/2012,11-Jul,pre
2012,13,7,194,991,41.8,279,111,83,7/12/2012,12-Jul,195,106,2.398,3/23/2012,23-Mar,7/7/2012,7-Jul,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,106,3.47,3/22/2012,22-Mar,7/6/2012,6-Jul,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,106,3.153,3/15/2012,15-Mar,6/29/2012,29-Jun,pre
2012,13,7,194,1010,41.9,285,110,84,7/12/2012,12-Jul,195,106,3.564,3/24/2012,24-Mar,7/8/2012,8-Jul,pre
2012,13,7,194,1013,36.1,242,106,88,7/12/2012,12-Jul,195,106,1.566,3/28/2012,28-Mar,7/12/2012,12-Jul,pre
2012,14,7,195,971,37,240,108,87,7/13/2012,13-Jul,196,107,3.27,3/27/2012,27-Mar,7/12/2012,12-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,107,3.667,3/13/2012,13-Mar,6/28/2012,28-Jun,pre
2012,14,7,195,979,45.7,307,109,86,7/13/2012,13-Jul,196,107,2.786,3/26/2012,26-Mar,7/11/2012,11-Jul,pre
2012,14,7,195,983,42.5,274,108,87,7/13/2012,13-Jul,196,107,2.631,3/27/2012,27-Mar,7/12/2012,12-Jul,pre
2012,13,7,194,986,39.8,262,110,84,7/12/2012,12-Jul,195,107,2.501,3/24/2012,24-Mar,7/9/2012,9-Jul,pre
2012,13,7,194,988,40.9,293,108,86,7/12/2012,12-Jul,195,107,2.288,3/26/2012,26-Mar,7/11/2012,11-Jul,pre
2012,13,7,194,989,38.6,274,107,87,7/12/2012,12-Jul,195,107,2.522,3/27/2012,27-Mar,7/12/2012,12-Jul,pre
2012,13,7,194,991,41.8,279,111,83,7/12/2012,12-Jul,195,107,2.629,3/23/2012,23-Mar,7/8/2012,8-Jul,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,107,3.075,3/22/2012,22-Mar,7/7/2012,7-Jul,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,107,2.053,3/15/2012,15-Mar,6/30/2012,30-Jun,pre
2012,13,7,194,1010,41.9,285,110,84,7/12/2012,12-Jul,195,107,3.611,3/24/2012,24-Mar,7/9/2012,9-Jul,pre
2012,14,7,195,971,37,240,108,87,7/13/2012,13-Jul,196,108,2.181,3/27/2012,27-Mar,7/13/2012,13-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,108,3.46,3/13/2012,13-Mar,6/29/2012,29-Jun,pre
2012,14,7,195,979,45.7,307,109,86,7/13/2012,13-Jul,196,108,2.306,3/26/2012,26-Mar,7/12/2012,12-Jul,pre
2012,14,7,195,983,42.5,274,108,87,7/13/2012,13-Jul,196,108,2.243,3/27/2012,27-Mar,7/13/2012,13-Jul,pre
2012,13,7,194,986,39.8,262,110,84,7/12/2012,12-Jul,195,108,3.294,3/24/2012,24-Mar,7/10/2012,10-Jul,pre
2012,13,7,194,988,40.9,293,108,86,7/12/2012,12-Jul,195,108,2.288,3/26/2012,26-Mar,7/12/2012,12-Jul,pre
2012,13,7,194,991,41.8,279,111,83,7/12/2012,12-Jul,195,108,2.313,3/23/2012,23-Mar,7/9/2012,9-Jul,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,108,3.66,3/22/2012,22-Mar,7/8/2012,8-Jul,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,108,1.896,3/15/2012,15-Mar,7/1/2012,1-Jul,pre
2012,13,7,194,1010,41.9,285,110,84,7/12/2012,12-Jul,195,108,3.717,3/24/2012,24-Mar,7/10/2012,10-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,109,3.868,3/13/2012,13-Mar,6/30/2012,30-Jun,pre
2012,14,7,195,979,45.7,307,109,86,7/13/2012,13-Jul,196,109,2.835,3/26/2012,26-Mar,7/13/2012,13-Jul,pre
2012,13,7,194,986,39.8,262,110,84,7/12/2012,12-Jul,195,109,2.602,3/24/2012,24-Mar,7/11/2012,11-Jul,pre
2012,13,7,194,991,41.8,279,111,83,7/12/2012,12-Jul,195,109,1.703,3/23/2012,23-Mar,7/10/2012,10-Jul,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,109,3.585,3/22/2012,22-Mar,7/9/2012,9-Jul,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,109,1.774,3/15/2012,15-Mar,7/2/2012,2-Jul,pre
2012,13,7,194,1010,41.9,285,110,84,7/12/2012,12-Jul,195,109,3.18,3/24/2012,24-Mar,7/11/2012,11-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,110,3.476,3/13/2012,13-Mar,7/1/2012,1-Jul,pre
2012,13,7,194,986,39.8,262,110,84,7/12/2012,12-Jul,195,110,2.417,3/24/2012,24-Mar,7/12/2012,12-Jul,pre
2012,13,7,194,991,41.8,279,111,83,7/12/2012,12-Jul,195,110,2.147,3/23/2012,23-Mar,7/11/2012,11-Jul,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,110,3.303,3/22/2012,22-Mar,7/10/2012,10-Jul,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,110,2.368,3/15/2012,15-Mar,7/3/2012,3-Jul,pre
2012,13,7,194,1010,41.9,285,110,84,7/12/2012,12-Jul,195,110,3.441,3/24/2012,24-Mar,7/12/2012,12-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,111,2.764,3/13/2012,13-Mar,7/2/2012,2-Jul,pre
2012,13,7,194,991,41.8,279,111,83,7/12/2012,12-Jul,195,111,2.362,3/23/2012,23-Mar,7/12/2012,12-Jul,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,111,3.737,3/22/2012,22-Mar,7/11/2012,11-Jul,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,111,2.781,3/15/2012,15-Mar,7/4/2012,4-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,112,3.142,3/13/2012,13-Mar,7/3/2012,3-Jul,pre
2012,13,7,194,1001,48.7,285,112,82,7/12/2012,12-Jul,195,112,3.52,3/22/2012,22-Mar,7/12/2012,12-Jul,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,112,2.55,3/15/2012,15-Mar,7/5/2012,5-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,113,3.186,3/13/2012,13-Mar,7/4/2012,4-Jul,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,113,2.828,3/15/2012,15-Mar,7/6/2012,6-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,114,3.161,3/13/2012,13-Mar,7/5/2012,5-Jul,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,114,2.935,3/15/2012,15-Mar,7/7/2012,7-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,115,2.747,3/13/2012,13-Mar,7/6/2012,6-Jul,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,115,3.184,3/15/2012,15-Mar,7/8/2012,8-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,116,2.118,3/13/2012,13-Mar,7/7/2012,7-Jul,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,116,3.15,3/15/2012,15-Mar,7/9/2012,9-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,117,2.577,3/13/2012,13-Mar,7/8/2012,8-Jul,pre
2012,13,7,194,1006,45.2,322,119,75,7/12/2012,12-Jul,195,117,2.904,3/15/2012,15-Mar,7/10/2012,10-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,118,2.951,3/13/2012,13-Mar,7/9/2012,9-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,119,2.918,3/13/2012,13-Mar,7/10/2012,10-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,120,3.13,3/13/2012,13-Mar,7/11/2012,11-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,121,2.25,3/13/2012,13-Mar,7/12/2012,12-Jul,pre
2012,14,7,195,978,52.9,327,122,73,7/13/2012,13-Jul,196,122,2.781,3/13/2012,13-Mar,7/13/2012,13-Jul,pre
2013,23,7,204,2046,42,295,91,113,7/23/2013,23-Jul,204,1,0.923,4/23/2013,23-Apr,4/24/2013,24-Apr,pre
2013,23,7,204,2047,43,274,85,119,7/23/2013,23-Jul,204,1,0.893,4/29/2013,29-Apr,4/30/2013,30-Apr,pre
2013,23,7,204,2048,46,293,94,110,7/23/2013,23-Jul,204,1,1.097,4/20/2013,20-Apr,4/21/2013,21-Apr,pre
2013,23,7,204,2049,41,277,85,119,7/23/2013,23-Jul,204,1,1.941,4/29/2013,29-Apr,4/30/2013,30-Apr,pre
2013,23,7,204,2055,46,300,95,109,7/23/2013,23-Jul,204,1,1.406,4/19/2013,19-Apr,4/20/2013,20-Apr,pre
2013,25,7,206,2059,51,256,90,116,7/25/2013,25-Jul,206,1,2.233,4/26/2013,26-Apr,4/27/2013,27-Apr,pre
2013,25,7,206,2060,51,298,93,113,7/25/2013,25-Jul,206,1,1.093,4/23/2013,23-Apr,4/24/2013,24-Apr,pre
2013,25,7,206,2061,48,350,94,112,7/25/2013,25-Jul,206,1,2.188,4/22/2013,22-Apr,4/23/2013,23-Apr,pre
2013,25,7,206,2064,48,337,100,106,7/25/2013,25-Jul,206,1,1.698,4/16/2013,16-Apr,4/17/2013,17-Apr,pre
2013,24,7,205,2066,49,212,87,118,7/24/2013,24-Jul,205,1,1.844,4/28/2013,28-Apr,4/29/2013,29-Apr,pre
2013,25,7,206,2068,61,447,113,93,7/25/2013,25-Jul,206,1,1.398,4/3/2013,3-Apr,4/4/2013,4-Apr,pre
2013,25,7,206,2069,48,345,93,113,7/25/2013,25-Jul,206,1,1.286,4/23/2013,23-Apr,4/24/2013,24-Apr,pre
2013,25,7,206,2070,49,368,108,98,7/25/2013,25-Jul,206,1,1.045,4/8/2013,8-Apr,4/9/2013,9-Apr,pre
2013,25,7,206,2071,47,222,90,116,7/25/2013,25-Jul,206,1,1.978,4/26/2013,26-Apr,4/27/2013,27-Apr,pre
2013,25,7,206,2073,56,422,126,80,7/25/2013,25-Jul,206,1,0.922,3/21/2013,21-Mar,3/22/2013,22-Mar,pre
2013,24,7,205,2077,50,340,104,102,7/24/2013,24-Jul,205,1,1.643,4/12/2013,12-Apr,4/13/2013,13-Apr,pre
2013,24,7,205,2079,55,347,108,98,7/24/2013,24-Jul,205,1,1.746,4/8/2013,8-Apr,4/9/2013,9-Apr,pre
2013,24,7,205,2080,66,482,125,80,7/24/2013,24-Jul,205,1,1.745,3/21/2013,21-Mar,3/22/2013,22-Mar,pre
2013,24,7,205,2083,53,354,100,105,7/24/2013,24-Jul,205,1,2.517,4/15/2013,15-Apr,4/16/2013,16-Apr,pre
2013,23,7,204,2046,42,295,91,113,7/23/2013,23-Jul,204,2,1.199,4/23/2013,23-Apr,4/25/2013,25-Apr,pre
2013,23,7,204,2047,43,274,85,119,7/23/2013,23-Jul,204,2,0.828,4/29/2013,29-Apr,5/1/2013,1-May,pre
2013,23,7,204,2048,46,293,94,110,7/23/2013,23-Jul,204,2,1.287,4/20/2013,20-Apr,4/22/2013,22-Apr,pre
2013,23,7,204,2049,41,277,85,119,7/23/2013,23-Jul,204,2,1.252,4/29/2013,29-Apr,5/1/2013,1-May,pre
2013,23,7,204,2055,46,300,95,109,7/23/2013,23-Jul,204,2,1.36,4/19/2013,19-Apr,4/21/2013,21-Apr,pre
2013,25,7,206,2059,51,256,90,116,7/25/2013,25-Jul,206,2,1.554,4/26/2013,26-Apr,4/28/2013,28-Apr,pre
2013,25,7,206,2060,51,298,93,113,7/25/2013,25-Jul,206,2,1.364,4/23/2013,23-Apr,4/25/2013,25-Apr,pre
2013,25,7,206,2061,48,350,94,112,7/25/2013,25-Jul,206,2,1.618,4/22/2013,22-Apr,4/24/2013,24-Apr,pre
2013,25,7,206,2064,48,337,100,106,7/25/2013,25-Jul,206,2,1.311,4/16/2013,16-Apr,4/18/2013,18-Apr,pre
2013,24,7,205,2066,49,212,87,118,7/24/2013,24-Jul,205,2,1.359,4/28/2013,28-Apr,4/30/2013,30-Apr,pre
2013,25,7,206,2068,61,447,113,93,7/25/2013,25-Jul,206,2,1.388,4/3/2013,3-Apr,4/5/2013,5-Apr,pre
2013,25,7,206,2069,48,345,93,113,7/25/2013,25-Jul,206,2,1.454,4/23/2013,23-Apr,4/25/2013,25-Apr,pre
2013,25,7,206,2070,49,368,108,98,7/25/2013,25-Jul,206,2,1.013,4/8/2013,8-Apr,4/10/2013,10-Apr,pre
2013,25,7,206,2071,47,222,90,116,7/25/2013,25-Jul,206,2,1.473,4/26/2013,26-Apr,4/28/2013,28-Apr,pre
2013,25,7,206,2073,56,422,126,80,7/25/2013,25-Jul,206,2,0.915,3/21/2013,21-Mar,3/23/2013,23-Mar,pre
2013,24,7,205,2077,50,340,104,102,7/24/2013,24-Jul,205,2,1.506,4/12/2013,12-Apr,4/14/2013,14-Apr,pre
2013,24,7,205,2079,55,347,108,98,7/24/2013,24-Jul,205,2,1.578,4/8/2013,8-Apr,4/10/2013,10-Apr,pre
2013,24,7,205,2080,66,482,125,80,7/24/2013,24-Jul,205,2,1.559,3/21/2013,21-Mar,3/23/2013,23-Mar,pre
2013,24,7,205,2083,53,354,100,105,7/24/2013,24-Jul,205,2,2.142,4/15/2013,15-Apr,4/17/2013,17-Apr,pre
2013,23,7,204,2046,42,295,91,113,7/23/2013,23-Jul,204,3,1.203,4/23/2013,23-Apr,4/26/2013,26-Apr,pre
2013,23,7,204,2047,43,274,85,119,7/23/2013,23-Jul,204,3,1.215,4/29/2013,29-Apr,5/2/2013,2-May,pre
2013,23,7,204,2048,46,293,94,110,7/23/2013,23-Jul,204,3,1.311,4/20/2013,20-Apr,4/23/2013,23-Apr,pre
2013,23,7,204,2049,41,277,85,119,7/23/2013,23-Jul,204,3,1.234,4/29/2013,29-Apr,5/2/2013,2-May,pre
2013,23,7,204,2055,46,300,95,109,7/23/2013,23-Jul,204,3,1.22,4/19/2013,19-Apr,4/22/2013,22-Apr,pre
2013,25,7,206,2059,51,256,90,116,7/25/2013,25-Jul,206,3,1.888,4/26/2013,26-Apr,4/29/2013,29-Apr,pre
2013,25,7,206,2060,51,298,93,113,7/25/2013,25-Jul,206,3,1.349,4/23/2013,23-Apr,4/26/2013,26-Apr,pre
2013,25,7,206,2061,48,350,94,112,7/25/2013,25-Jul,206,3,1.82,4/22/2013,22-Apr,4/25/2013,25-Apr,pre
2013,25,7,206,2064,48,337,100,106,7/25/2013,25-Jul,206,3,1.921,4/16/2013,16-Apr,4/19/2013,19-Apr,pre
2013,24,7,205,2066,49,212,87,118,7/24/2013,24-Jul,205,3,1.635,4/28/2013,28-Apr,5/1/2013,1-May,pre
2013,25,7,206,2068,61,447,113,93,7/25/2013,25-Jul,206,3,1.615,4/3/2013,3-Apr,4/6/2013,6-Apr,pre
2013,25,7,206,2069,48,345,93,113,7/25/2013,25-Jul,206,3,1.606,4/23/2013,23-Apr,4/26/2013,26-Apr,pre
2013,25,7,206,2070,49,368,108,98,7/25/2013,25-Jul,206,3,1.372,4/8/2013,8-Apr,4/11/2013,11-Apr,pre
2013,25,7,206,2071,47,222,90,116,7/25/2013,25-Jul,206,3,1.851,4/26/2013,26-Apr,4/29/2013,29-Apr,pre
2013,25,7,206,2073,56,422,126,80,7/25/2013,25-Jul,206,3,0.95,3/21/2013,21-Mar,3/24/2013,24-Mar,pre
2013,24,7,205,2077,50,340,104,102,7/24/2013,24-Jul,205,3,1.631,4/12/2013,12-Apr,4/15/2013,15-Apr,pre
2013,24,7,205,2079,55,347,108,98,7/24/2013,24-Jul,205,3,1.224,4/8/2013,8-Apr,4/11/2013,11-Apr,pre
2013,24,7,205,2080,66,482,125,80,7/24/2013,24-Jul,205,3,1.621,3/21/2013,21-Mar,3/24/2013,24-Mar,pre
2013,24,7,205,2083,53,354,100,105,7/24/2013,24-Jul,205,3,1.496,4/15/2013,15-Apr,4/18/2013,18-Apr,pre
2013,23,7,204,2046,42,295,91,113,7/23/2013,23-Jul,204,4,1.46,4/23/2013,23-Apr,4/27/2013,27-Apr,pre
2013,23,7,204,2047,43,274,85,119,7/23/2013,23-Jul,204,4,0.889,4/29/2013,29-Apr,5/3/2013,3-May,pre
2013,23,7,204,2048,46,293,94,110,7/23/2013,23-Jul,204,4,0.821,4/20/2013,20-Apr,4/24/2013,24-Apr,pre
2013,23,7,204,2049,41,277,85,119,7/23/2013,23-Jul,204,4,1.834,4/29/2013,29-Apr,5/3/2013,3-May,pre
2013,23,7,204,2055,46,300,95,109,7/23/2013,23-Jul,204,4,1.413,4/19/2013,19-Apr,4/23/2013,23-Apr,pre
2013,25,7,206,2059,51,256,90,116,7/25/2013,25-Jul,206,4,1.935,4/26/2013,26-Apr,4/30/2013,30-Apr,pre
2013,25,7,206,2060,51,298,93,113,7/25/2013,25-Jul,206,4,1.349,4/23/2013,23-Apr,4/27/2013,27-Apr,pre
2013,25,7,206,2061,48,350,94,112,7/25/2013,25-Jul,206,4,2.328,4/22/2013,22-Apr,4/26/2013,26-Apr,pre
2013,25,7,206,2064,48,337,100,106,7/25/2013,25-Jul,206,4,2.073,4/16/2013,16-Apr,4/20/2013,20-Apr,pre
2013,24,7,205,2066,49,212,87,118,7/24/2013,24-Jul,205,4,1.286,4/28/2013,28-Apr,5/2/2013,2-May,pre
2013,25,7,206,2068,61,447,113,93,7/25/2013,25-Jul,206,4,1.327,4/3/2013,3-Apr,4/7/2013,7-Apr,pre
2013,25,7,206,2069,48,345,93,113,7/25/2013,25-Jul,206,4,1.726,4/23/2013,23-Apr,4/27/2013,27-Apr,pre
2013,25,7,206,2070,49,368,108,98,7/25/2013,25-Jul,206,4,1.398,4/8/2013,8-Apr,4/12/2013,12-Apr,pre
2013,25,7,206,2071,47,222,90,116,7/25/2013,25-Jul,206,4,1.599,4/26/2013,26-Apr,4/30/2013,30-Apr,pre
2013,25,7,206,2073,56,422,126,80,7/25/2013,25-Jul,206,4,0.954,3/21/2013,21-Mar,3/25/2013,25-Mar,pre
2013,24,7,205,2077,50,340,104,102,7/24/2013,24-Jul,205,4,1.71,4/12/2013,12-Apr,4/16/2013,16-Apr,pre
2013,24,7,205,2079,55,347,108,98,7/24/2013,24-Jul,205,4,1.356,4/8/2013,8-Apr,4/12/2013,12-Apr,pre
2013,24,7,205,2080,66,482,125,80,7/24/2013,24-Jul,205,4,1.872,3/21/2013,21-Mar,3/25/2013,25-Mar,pre
2013,24,7,205,2083,53,354,100,105,7/24/2013,24-Jul,205,4,1.634,4/15/2013,15-Apr,4/19/2013,19-Apr,pre
2013,23,7,204,2046,42,295,91,113,7/23/2013,23-Jul,204,5,1.315,4/23/2013,23-Apr,4/28/2013,28-Apr,pre
2013,23,7,204,2047,43,274,85,119,7/23/2013,23-Jul,204,5,0.947,4/29/2013,29-Apr,5/4/2013,4-May,pre
2013,23,7,204,2048,46,293,94,110,7/23/2013,23-Jul,204,5,1.433,4/20/2013,20-Apr,4/25/2013,25-Apr,pre
2013,23,7,204,2049,41,277,85,119,7/23/2013,23-Jul,204,5,1.602,4/29/2013,29-Apr,5/4/2013,4-May,pre
2013,23,7,204,2055,46,300,95,109,7/23/2013,23-Jul,204,5,1.322,4/19/2013,19-Apr,4/24/2013,24-Apr,pre
2013,25,7,206,2059,51,256,90,116,7/25/2013,25-Jul,206,5,1.659,4/26/2013,26-Apr,5/1/2013,1-May,pre
2013,25,7,206,2060,51,298,93,113,7/25/2013,25-Jul,206,5,1.206,4/23/2013,23-Apr,4/28/2013,28-Apr,pre
2013,25,7,206,2061,48,350,94,112,7/25/2013,25-Jul,206,5,1.541,4/22/2013,22-Apr,4/27/2013,27-Apr,pre
2013,25,7,206,2064,48,337,100,106,7/25/2013,25-Jul,206,5,1.647,4/16/2013,16-Apr,4/21/2013,21-Apr,pre
2013,24,7,205,2066,49,212,87,118,7/24/2013,24-Jul,205,5,1.912,4/28/2013,28-Apr,5/3/2013,3-May,pre
2013,25,7,206,2068,61,447,113,93,7/25/2013,25-Jul,206,5,1.247,4/3/2013,3-Apr,4/8/2013,8-Apr,pre
2013,25,7,206,2069,48,345,93,113,7/25/2013,25-Jul,206,5,2.065,4/23/2013,23-Apr,4/28/2013,28-Apr,pre
2013,25,7,206,2070,49,368,108,98,7/25/2013,25-Jul,206,5,1.263,4/8/2013,8-Apr,4/13/2013,13-Apr,pre
2013,25,7,206,2071,47,222,90,116,7/25/2013,25-Jul,206,5,1.473,4/26/2013,26-Apr,5/1/2013,1-May,pre
2013,25,7,206,2073,56,422,126,80,7/25/2013,25-Jul,206,5,0.81,3/21/2013,21-Mar,3/26/2013,26-Mar,pre
2013,24,7,205,2077,50,340,104,102,7/24/2013,24-Jul,205,5,1.906,4/12/2013,12-Apr,4/17/2013,17-Apr,pre
2013,24,7,205,2079,55,347,108,98,7/24/2013,24-Jul,205,5,1.662,4/8/2013,8-Apr,4/13/2013,13-Apr,pre
2013,24,7,205,2080,66,482,125,80,7/24/2013,24-Jul,205,5,1.852,3/21/2013,21-Mar,3/26/2013,26-Mar,pre
2013,24,7,205,2083,53,354,100,105,7/24/2013,24-Jul,205,5,1.667,4/15/2013,15-Apr,4/20/2013,20-Apr,pre
2013,23,7,204,2046,42,295,91,113,7/23/2013,23-Jul,204,6,1.221,4/23/2013,23-Apr,4/29/2013,29-Apr,pre
2013,23,7,204,2047,43,274,85,119,7/23/2013,23-Jul,204,6,0.962,4/29/2013,29-Apr,5/5/2013,5-May,pre
2013,23,7,204,2048,46,293,94,110,7/23/2013,23-Jul,204,6,1.169,4/20/2013,20-Apr,4/26/2013,26-Apr,pre
2013,23,7,204,2049,41,277,85,119,7/23/2013,23-Jul,204,6,1.155,4/29/2013,29-Apr,5/5/2013,5-May,pre
2013,23,7,204,2055,46,300,95,109,7/23/2013,23-Jul,204,6,1.25,4/19/2013,19-Apr,4/25/2013,25-Apr,pre
2013,25,7,206,2059,51,256,90,116,7/25/2013,25-Jul,206,6,1.825,4/26/2013,26-Apr,5/2/2013,2-May,pre
2013,25,7,206,2060,51,298,93,113,7/25/2013,25-Jul,206,6,1.684,4/23/2013,23-Apr,4/29/2013,29-Apr,pre
2013,25,7,206,2061,48,350,94,112,7/25/2013,25-Jul,206,6,1.265,4/22/2013,22-Apr,4/28/2013,28-Apr,pre
2013,25,7,206,2064,48,337,100,106,7/25/2013,25-Jul,206,6,1.825,4/16/2013,16-Apr,4/22/2013,22-Apr,pre
2013,24,7,205,2066,49,212,87,118,7/24/2013,24-Jul,205,6,1.839,4/28/2013,28-Apr,5/4/2013,4-May,pre
2013,25,7,206,2068,61,447,113,93,7/25/2013,25-Jul,206,6,1.016,4/3/2013,3-Apr,4/9/2013,9-Apr,pre
2013,25,7,206,2069,48,345,93,113,7/25/2013,25-Jul,206,6,1.238,4/23/2013,23-Apr,4/29/2013,29-Apr,pre
2013,25,7,206,2070,49,368,108,98,7/25/2013,25-Jul,206,6,1.157,4/8/2013,8-Apr,4/14/2013,14-Apr,pre
2013,25,7,206,2071,47,222,90,116,7/25/2013,25-Jul,206,6,1.488,4/26/2013,26-Apr,5/2/2013,2-May,pre
2013,25,7,206,2073,56,422,126,80,7/25/2013,25-Jul,206,6,0.78,3/21/2013,21-Mar,3/27/2013,27-Mar,pre
2013,24,7,205,2077,50,340,104,102,7/24/2013,24-Jul,205,6,1.736,4/12/2013,12-Apr,4/18/2013,18-Apr,pre
2013,24,7,205,2079,55,347,108,98,7/24/2013,24-Jul,205,6,1.782,4/8/2013,8-Apr,4/14/2013,14-Apr,pre
2013,24,7,205,2080,66,482,125,80,7/24/2013,24-Jul,205,6,1.79,3/21/2013,21-Mar,3/27/2013,27-Mar,pre
2013,24,7,205,2083,53,354,100,105,7/24/2013,24-Jul,205,6,1.478,4/15/2013,15-Apr,4/21/2013,21-Apr,pre
2013,23,7,204,2046,42,295,91,113,7/23/2013,23-Jul,204,7,0.881,4/23/2013,23-Apr,4/30/2013,30-Apr,pre
2013,23,7,204,2047,43,274,85,119,7/23/2013,23-Jul,204,7,0.97,4/29/2013,29-Apr,5/6/2013,6-May,pre
